Trace1,
Freq,,Amp,,
            13119968,Hz,              -68.36, dBm,
            13173301,Hz,              -67.86, dBm,
            13226634,Hz,              -67.35, dBm,
            13279967,Hz,              -66.64, dBm,
            13333300,Hz,              -67.86, dBm,
            13386633,Hz,              -68.22, dBm,
            13439966,Hz,              -66.85, dBm,
            13493299,Hz,              -66.65, dBm,
            13546632,Hz,              -67.19, dBm,
            13599965,Hz,              -65.59, dBm,
            13653298,Hz,              -68.31, dBm,
            13706631,Hz,              -68.88, dBm,
            13759964,Hz,              -67.89, dBm,
            13813297,Hz,              -67.99, dBm,
            13866630,Hz,              -67.01, dBm,
            13919963,Hz,              -66.89, dBm,
            13973296,Hz,              -66.89, dBm,
            14026629,Hz,              -68.72, dBm,
            14079962,Hz,              -67.50, dBm,
            14133295,Hz,              -66.76, dBm,
            14186628,Hz,              -67.42, dBm,
            14239961,Hz,              -68.19, dBm,
            14293294,Hz,              -67.24, dBm,
            14346627,Hz,              -67.27, dBm,
            14399960,Hz,              -66.45, dBm,
            14453293,Hz,              -67.20, dBm,
            14506626,Hz,              -66.90, dBm,
            14559959,Hz,              -67.86, dBm,
            14613292,Hz,              -67.75, dBm,
            14666625,Hz,              -67.63, dBm,
            14719958,Hz,              -67.64, dBm,
            14773291,Hz,              -67.92, dBm,
            14826624,Hz,              -65.66, dBm,
            14879957,Hz,              -66.03, dBm,
            14933290,Hz,              -67.51, dBm,
            14986623,Hz,              -66.79, dBm,
            15039956,Hz,              -67.27, dBm,
            15093289,Hz,              -67.68, dBm,
            15146622,Hz,              -67.11, dBm,
            15199955,Hz,              -65.81, dBm,
            15253288,Hz,              -66.73, dBm,
            15306621,Hz,              -67.82, dBm,
            15359954,Hz,              -68.31, dBm,
            15413287,Hz,              -67.11, dBm,
            15466620,Hz,              -67.58, dBm,
            15519953,Hz,              -67.63, dBm,
            15573286,Hz,              -68.42, dBm,
            15626619,Hz,              -67.17, dBm,
            15679952,Hz,              -67.68, dBm,
            15733285,Hz,              -68.02, dBm,
            15786618,Hz,              -68.56, dBm,
            15839951,Hz,              -66.24, dBm,
            15893284,Hz,              -67.42, dBm,
            15946617,Hz,              -67.18, dBm,
            15999950,Hz,              -68.76, dBm,
            16053283,Hz,              -68.39, dBm,
            16106616,Hz,              -69.35, dBm,
            16159949,Hz,              -69.49, dBm,
            16213282,Hz,              -69.08, dBm,
            16266615,Hz,              -68.19, dBm,
            16319948,Hz,              -68.42, dBm,
            16373281,Hz,              -66.51, dBm,
            16426614,Hz,              -68.55, dBm,
            16479947,Hz,              -68.77, dBm,
            16533280,Hz,              -68.65, dBm,
            16586613,Hz,              -69.13, dBm,
            16639946,Hz,              -67.63, dBm,
            16693279,Hz,              -68.21, dBm,
            16746612,Hz,              -67.00, dBm,
            16799945,Hz,              -66.95, dBm,
            16853278,Hz,              -67.25, dBm,
            16906611,Hz,              -68.71, dBm,
            16959944,Hz,              -68.65, dBm,
            17013277,Hz,              -69.57, dBm,
            17066610,Hz,              -67.58, dBm,
            17119943,Hz,              -67.82, dBm,
            17173276,Hz,              -68.39, dBm,
            17226609,Hz,              -67.47, dBm,
            17279942,Hz,              -68.85, dBm,
            17333275,Hz,              -67.65, dBm,
            17386608,Hz,              -67.53, dBm,
            17439941,Hz,              -66.36, dBm,
            17493274,Hz,              -67.25, dBm,
            17546607,Hz,              -67.54, dBm,
            17599940,Hz,              -67.29, dBm,
            17653273,Hz,              -69.20, dBm,
            17706606,Hz,              -69.29, dBm,
            17759939,Hz,              -68.49, dBm,
            17813272,Hz,              -67.97, dBm,
            17866605,Hz,              -69.00, dBm,
            17919938,Hz,              -67.57, dBm,
            17973271,Hz,              -69.04, dBm,
            18026604,Hz,              -68.81, dBm,
            18079937,Hz,              -69.07, dBm,
            18133270,Hz,              -67.92, dBm,
            18186603,Hz,              -68.36, dBm,
            18239936,Hz,              -68.37, dBm,
            18293269,Hz,              -67.72, dBm,
            18346602,Hz,              -67.93, dBm,
            18399935,Hz,              -67.55, dBm,
            18453268,Hz,              -68.41, dBm,
            18506601,Hz,              -67.68, dBm,
            18559934,Hz,              -67.76, dBm,
            18613267,Hz,              -68.51, dBm,
            18666600,Hz,              -66.22, dBm,
            18719933,Hz,              -68.34, dBm,
            18773266,Hz,              -68.31, dBm,
            18826599,Hz,              -65.69, dBm,
            18879932,Hz,              -66.87, dBm,
            18933265,Hz,              -68.58, dBm,
            18986598,Hz,              -68.81, dBm,
            19039931,Hz,              -67.84, dBm,
            19093264,Hz,              -68.70, dBm,
            19146597,Hz,              -67.53, dBm,
            19199930,Hz,              -67.82, dBm,
            19253263,Hz,              -67.18, dBm,
            19306596,Hz,              -66.28, dBm,
            19359929,Hz,              -67.08, dBm,
            19413262,Hz,              -67.58, dBm,
            19466595,Hz,              -67.21, dBm,
            19519928,Hz,              -68.26, dBm,
            19573261,Hz,              -68.85, dBm,
            19626594,Hz,              -68.97, dBm,
            19679927,Hz,              -69.98, dBm,
            19733260,Hz,              -68.57, dBm,
            19786593,Hz,              -67.63, dBm,
            19839926,Hz,              -67.54, dBm,
            19893259,Hz,              -68.48, dBm,
            19946592,Hz,              -68.29, dBm,
            19999925,Hz,              -67.65, dBm,
            20053258,Hz,              -68.89, dBm,
            20106591,Hz,              -69.05, dBm,
            20159924,Hz,              -68.15, dBm,
            20213257,Hz,              -67.67, dBm,
            20266590,Hz,              -67.88, dBm,
            20319923,Hz,              -67.92, dBm,
            20373256,Hz,              -68.22, dBm,
            20426589,Hz,              -68.75, dBm,
            20479922,Hz,              -67.46, dBm,
            20533255,Hz,              -67.70, dBm,
            20586588,Hz,              -69.07, dBm,
            20639921,Hz,              -67.98, dBm,
            20693254,Hz,              -68.04, dBm,
            20746587,Hz,              -69.17, dBm,
            20799920,Hz,              -68.68, dBm,
            20853253,Hz,              -67.53, dBm,
            20906586,Hz,              -67.86, dBm,
            20959919,Hz,              -69.16, dBm,
            21013252,Hz,              -68.39, dBm,
            21066585,Hz,              -68.22, dBm,
            21119918,Hz,              -67.32, dBm,
            21173251,Hz,              -67.31, dBm,
            21226584,Hz,              -67.88, dBm,
            21279917,Hz,              -69.74, dBm,
            21333250,Hz,              -68.77, dBm,
            21386583,Hz,              -68.35, dBm,
            21439916,Hz,              -68.34, dBm,
            21493249,Hz,              -68.19, dBm,
            21546582,Hz,              -68.19, dBm,
            21599915,Hz,              -69.13, dBm,
            21653248,Hz,              -66.66, dBm,
            21706581,Hz,              -67.09, dBm,
            21759914,Hz,              -67.87, dBm,
            21813247,Hz,              -68.65, dBm,
            21866580,Hz,              -68.81, dBm,
            21919913,Hz,              -68.87, dBm,
            21973246,Hz,              -68.56, dBm,
            22026579,Hz,              -68.51, dBm,
            22079912,Hz,              -68.86, dBm,
            22133245,Hz,              -68.48, dBm,
            22186578,Hz,              -68.75, dBm,
            22239911,Hz,              -68.72, dBm,
            22293244,Hz,              -68.83, dBm,
            22346577,Hz,              -69.28, dBm,
            22399910,Hz,              -68.17, dBm,
            22453243,Hz,              -68.19, dBm,
            22506576,Hz,              -66.62, dBm,
            22559909,Hz,              -68.75, dBm,
            22613242,Hz,              -68.48, dBm,
            22666575,Hz,              -68.65, dBm,
            22719908,Hz,              -69.76, dBm,
            22773241,Hz,              -67.92, dBm,
            22826574,Hz,              -68.65, dBm,
            22879907,Hz,              -68.21, dBm,
            22933240,Hz,              -69.00, dBm,
            22986573,Hz,              -69.50, dBm,
            23039906,Hz,              -69.06, dBm,
            23093239,Hz,              -69.81, dBm,
            23146572,Hz,              -68.65, dBm,
            23199905,Hz,              -69.22, dBm,
            23253238,Hz,              -69.46, dBm,
            23306571,Hz,              -68.18, dBm,
            23359904,Hz,              -68.39, dBm,
            23413237,Hz,              -69.55, dBm,
            23466570,Hz,              -68.00, dBm,
            23519903,Hz,              -68.37, dBm,
            23573236,Hz,              -68.94, dBm,
            23626569,Hz,              -68.53, dBm,
            23679902,Hz,              -68.91, dBm,
            23733235,Hz,              -68.72, dBm,
            23786568,Hz,              -67.89, dBm,
            23839901,Hz,              -69.59, dBm,
            23893234,Hz,              -68.70, dBm,
            23946567,Hz,              -67.88, dBm,
            23999900,Hz,              -67.96, dBm,
            24053233,Hz,              -67.81, dBm,
            24106566,Hz,              -68.93, dBm,
            24159899,Hz,              -69.23, dBm,
            24213232,Hz,              -69.69, dBm,
            24266565,Hz,              -69.15, dBm,
            24319898,Hz,              -69.11, dBm,
            24373231,Hz,              -68.46, dBm,
            24426564,Hz,              -69.04, dBm,
            24479897,Hz,              -67.64, dBm,
            24533230,Hz,              -68.22, dBm,
            24586563,Hz,              -68.86, dBm,
            24639896,Hz,              -68.98, dBm,
            24693229,Hz,              -69.51, dBm,
            24746562,Hz,              -68.47, dBm,
            24799895,Hz,              -68.18, dBm,
            24853228,Hz,              -69.30, dBm,
            24906561,Hz,              -66.40, dBm,
            24959894,Hz,              -66.99, dBm,
            25013227,Hz,              -65.24, dBm,
            25066560,Hz,              -66.39, dBm,
            25119893,Hz,              -66.63, dBm,
            25173226,Hz,              -66.47, dBm,
            25226559,Hz,              -67.54, dBm,
            25279892,Hz,              -67.84, dBm,
            25333225,Hz,              -68.84, dBm,
            25386558,Hz,              -68.18, dBm,
            25439891,Hz,              -66.66, dBm,
            25493224,Hz,              -68.63, dBm,
            25546557,Hz,              -68.76, dBm,
            25599890,Hz,              -68.72, dBm,
            25653223,Hz,              -69.17, dBm,
            25706556,Hz,              -69.18, dBm,
            25759889,Hz,              -67.92, dBm,
            25813222,Hz,              -68.47, dBm,
            25866555,Hz,              -67.08, dBm,
            25919888,Hz,              -68.03, dBm,
            25973221,Hz,              -68.12, dBm,
            26026554,Hz,              -67.44, dBm,
            26079887,Hz,              -67.69, dBm,
            26133220,Hz,              -66.88, dBm,
            26186553,Hz,              -68.80, dBm,
            26239886,Hz,              -67.57, dBm,
            26293219,Hz,              -67.33, dBm,
            26346552,Hz,              -65.73, dBm,
            26399885,Hz,              -68.44, dBm,
            26453218,Hz,              -67.64, dBm,
            26506551,Hz,              -67.82, dBm,
            26559884,Hz,              -66.41, dBm,
            26613217,Hz,              -67.67, dBm,
            26666550,Hz,              -69.02, dBm,
            26719883,Hz,              -67.60, dBm,
            26773216,Hz,              -68.60, dBm,
            26826549,Hz,              -67.63, dBm,
            26879882,Hz,              -67.67, dBm,
            26933215,Hz,              -66.79, dBm,
            26986548,Hz,              -67.26, dBm,
            27039881,Hz,              -66.91, dBm,
            27093214,Hz,              -69.34, dBm,
            27146547,Hz,              -68.82, dBm,
            27199880,Hz,              -67.62, dBm,
            27253213,Hz,              -67.12, dBm,
            27306546,Hz,              -67.82, dBm,
            27359879,Hz,              -68.44, dBm,
            27413212,Hz,              -67.83, dBm,
            27466545,Hz,              -66.73, dBm,
            27519878,Hz,              -67.55, dBm,
            27573211,Hz,              -67.67, dBm,
            27626544,Hz,              -68.95, dBm,
            27679877,Hz,              -69.14, dBm,
            27733210,Hz,              -69.20, dBm,
            27786543,Hz,              -66.02, dBm,
            27839876,Hz,              -67.89, dBm,
            27893209,Hz,              -68.68, dBm,
            27946542,Hz,              -68.17, dBm,
            27999875,Hz,              -69.06, dBm,
            28053208,Hz,              -69.88, dBm,
            28106541,Hz,              -67.49, dBm,
            28159874,Hz,              -67.06, dBm,
            28213207,Hz,              -67.50, dBm,
            28266540,Hz,              -68.27, dBm,
            28319873,Hz,              -68.71, dBm,
            28373206,Hz,              -68.69, dBm,
            28426539,Hz,              -67.48, dBm,
            28479872,Hz,              -66.65, dBm,
            28533205,Hz,              -68.93, dBm,
            28586538,Hz,              -68.33, dBm,
            28639871,Hz,              -67.25, dBm,
            28693204,Hz,              -67.56, dBm,
            28746537,Hz,              -68.95, dBm,
            28799870,Hz,              -67.62, dBm,
            28853203,Hz,              -69.23, dBm,
            28906536,Hz,              -68.57, dBm,
            28959869,Hz,              -69.17, dBm,
            29013202,Hz,              -68.55, dBm,
            29066535,Hz,              -69.02, dBm,
            29119868,Hz,              -68.78, dBm,
            29173201,Hz,              -68.31, dBm,
            29226534,Hz,              -69.17, dBm,
            29279867,Hz,              -67.71, dBm,
            29333200,Hz,              -68.33, dBm,
            29386533,Hz,              -68.62, dBm,
            29439866,Hz,              -69.60, dBm,
            29493199,Hz,              -69.13, dBm,
            29546532,Hz,              -69.11, dBm,
            29599865,Hz,              -68.48, dBm,
            29653198,Hz,              -70.05, dBm,
            29706531,Hz,              -70.37, dBm,
            29759864,Hz,              -69.77, dBm,
            29813197,Hz,              -68.90, dBm,
            29866530,Hz,              -69.85, dBm,
            29919863,Hz,              -68.93, dBm,
            29973196,Hz,              -67.98, dBm,
            30026529,Hz,              -69.67, dBm,
            30079862,Hz,              -67.53, dBm,
            30133195,Hz,              -66.85, dBm,
            30186528,Hz,              -68.17, dBm,
            30239861,Hz,              -68.32, dBm,
            30293194,Hz,              -68.73, dBm,
            30346527,Hz,              -68.44, dBm,
            30399860,Hz,              -69.72, dBm,
            30453193,Hz,              -68.63, dBm,
            30506526,Hz,              -70.42, dBm,
            30559859,Hz,              -68.77, dBm,
            30613192,Hz,              -69.00, dBm,
            30666525,Hz,              -69.07, dBm,
            30719858,Hz,              -69.11, dBm,
            30773191,Hz,              -69.81, dBm,
            30826524,Hz,              -68.62, dBm,
            30879857,Hz,              -69.71, dBm,
            30933190,Hz,              -70.12, dBm,
            30986523,Hz,              -68.17, dBm,
            31039856,Hz,              -68.98, dBm,
            31093189,Hz,              -68.14, dBm,
            31146522,Hz,              -68.14, dBm,
            31199855,Hz,              -68.70, dBm,
            31253188,Hz,              -68.82, dBm,
            31306521,Hz,              -69.81, dBm,
            31359854,Hz,              -69.74, dBm,
            31413187,Hz,              -70.09, dBm,
            31466520,Hz,              -66.73, dBm,
            31519853,Hz,              -68.54, dBm,
            31573186,Hz,              -68.26, dBm,
            31626519,Hz,              -69.09, dBm,
            31679852,Hz,              -68.53, dBm,
            31733185,Hz,              -69.85, dBm,
            31786518,Hz,              -68.42, dBm,
            31839851,Hz,              -68.54, dBm,
            31893184,Hz,              -69.89, dBm,
            31946517,Hz,              -70.30, dBm,
            31999850,Hz,              -68.48, dBm,
            32053183,Hz,              -68.40, dBm,
            32106516,Hz,              -69.12, dBm,
            32159849,Hz,              -69.99, dBm,
            32213182,Hz,              -69.95, dBm,
            32266515,Hz,              -69.58, dBm,
            32319848,Hz,              -69.12, dBm,
            32373181,Hz,              -69.09, dBm,
            32426514,Hz,              -69.13, dBm,
            32479847,Hz,              -70.04, dBm,
            32533180,Hz,              -70.05, dBm,
            32586513,Hz,              -70.26, dBm,
            32639846,Hz,              -69.62, dBm,
            32693179,Hz,              -69.64, dBm,
            32746512,Hz,              -70.10, dBm,
            32799845,Hz,              -70.15, dBm,
            32853178,Hz,              -70.31, dBm,
            32906511,Hz,              -69.96, dBm,
            32959844,Hz,              -70.11, dBm,
            33013177,Hz,              -70.59, dBm,
            33066510,Hz,              -70.42, dBm,
            33119843,Hz,              -70.69, dBm,
            33173176,Hz,              -70.28, dBm,
            33226509,Hz,              -68.39, dBm,
            33279842,Hz,              -69.61, dBm,
            33333175,Hz,              -70.24, dBm,
            33386508,Hz,              -69.25, dBm,
            33439841,Hz,              -69.60, dBm,
            33493174,Hz,              -70.33, dBm,
            33546507,Hz,              -69.83, dBm,
            33599840,Hz,              -70.26, dBm,
            33653173,Hz,              -70.46, dBm,
            33706506,Hz,              -69.03, dBm,
            33759839,Hz,              -68.60, dBm,
            33813172,Hz,              -69.94, dBm,
            33866505,Hz,              -71.24, dBm,
            33919838,Hz,              -69.77, dBm,
            33973171,Hz,              -70.21, dBm,
            34026504,Hz,              -69.90, dBm,
            34079837,Hz,              -70.00, dBm,
            34133170,Hz,              -70.07, dBm,
            34186503,Hz,              -69.52, dBm,
            34239836,Hz,              -69.36, dBm,
            34293169,Hz,              -71.26, dBm,
            34346502,Hz,              -70.71, dBm,
            34399835,Hz,              -70.34, dBm,
            34453168,Hz,              -69.92, dBm,
            34506501,Hz,              -69.98, dBm,
            34559834,Hz,              -69.79, dBm,
            34613167,Hz,              -69.70, dBm,
            34666500,Hz,              -70.40, dBm,
            34719833,Hz,              -70.32, dBm,
            34773166,Hz,              -70.59, dBm,
            34826499,Hz,              -70.80, dBm,
            34879832,Hz,              -70.93, dBm,
            34933165,Hz,              -69.37, dBm,
            34986498,Hz,              -69.71, dBm,
            35039831,Hz,              -70.01, dBm,
            35093164,Hz,              -70.92, dBm,
            35146497,Hz,              -70.50, dBm,
            35199830,Hz,              -70.36, dBm,
            35253163,Hz,              -70.67, dBm,
            35306496,Hz,              -69.52, dBm,
            35359829,Hz,              -70.09, dBm,
            35413162,Hz,              -69.93, dBm,
            35466495,Hz,              -70.31, dBm,
            35519828,Hz,              -70.55, dBm,
            35573161,Hz,              -70.45, dBm,
            35626494,Hz,              -69.45, dBm,
            35679827,Hz,              -70.43, dBm,
            35733160,Hz,              -69.72, dBm,
            35786493,Hz,              -70.22, dBm,
            35839826,Hz,              -70.45, dBm,
            35893159,Hz,              -69.58, dBm,
            35946492,Hz,              -69.32, dBm,
            35999825,Hz,              -70.90, dBm,
            36053158,Hz,              -70.43, dBm,
            36106491,Hz,              -69.34, dBm,
            36159824,Hz,              -70.67, dBm,
            36213157,Hz,              -71.05, dBm,
            36266490,Hz,              -70.76, dBm,
            36319823,Hz,              -69.90, dBm,
            36373156,Hz,              -70.56, dBm,
            36426489,Hz,              -68.94, dBm,
            36479822,Hz,              -70.58, dBm,
            36533155,Hz,              -69.71, dBm,
            36586488,Hz,              -68.11, dBm,
            36639821,Hz,              -69.36, dBm,
            36693154,Hz,              -68.98, dBm,
            36746487,Hz,              -68.31, dBm,
            36799820,Hz,              -70.15, dBm,
            36853153,Hz,              -69.78, dBm,
            36906486,Hz,              -68.48, dBm,
            36959819,Hz,              -68.70, dBm,
            37013152,Hz,              -70.86, dBm,
            37066485,Hz,              -69.33, dBm,
            37119818,Hz,              -68.95, dBm,
            37173151,Hz,              -69.95, dBm,
            37226484,Hz,              -71.01, dBm,
            37279817,Hz,              -71.05, dBm,
            37333150,Hz,              -70.96, dBm,
            37386483,Hz,              -70.20, dBm,
            37439816,Hz,              -69.84, dBm,
            37493149,Hz,              -70.46, dBm,
            37546482,Hz,              -69.29, dBm,
            37599815,Hz,              -69.64, dBm,
            37653148,Hz,              -70.57, dBm,
            37706481,Hz,              -70.50, dBm,
            37759814,Hz,              -70.49, dBm,
            37813147,Hz,              -70.13, dBm,
            37866480,Hz,              -69.79, dBm,
            37919813,Hz,              -70.18, dBm,
            37973146,Hz,              -71.05, dBm,
            38026479,Hz,              -70.30, dBm,
            38079812,Hz,              -70.24, dBm,
            38133145,Hz,              -70.00, dBm,
            38186478,Hz,              -70.59, dBm,
            38239811,Hz,              -70.97, dBm,
            38293144,Hz,              -70.86, dBm,
            38346477,Hz,              -70.60, dBm,
            38399810,Hz,              -70.19, dBm,
            38453143,Hz,              -69.52, dBm,
            38506476,Hz,              -70.72, dBm,
            38559809,Hz,              -69.26, dBm,
            38613142,Hz,              -69.91, dBm,
            38666475,Hz,              -69.65, dBm,
            38719808,Hz,              -70.49, dBm,
            38773141,Hz,              -69.21, dBm,
            38826474,Hz,              -68.60, dBm,
            38879807,Hz,              -71.14, dBm,
            38933140,Hz,              -70.79, dBm,
            38986473,Hz,              -69.19, dBm,
            39039806,Hz,              -69.77, dBm,
            39093139,Hz,              -70.55, dBm,
            39146472,Hz,              -70.49, dBm,
            39199805,Hz,              -70.25, dBm,
            39253138,Hz,              -70.80, dBm,
            39306471,Hz,              -69.35, dBm,
            39359804,Hz,              -69.77, dBm,
            39413137,Hz,              -70.17, dBm,
            39466470,Hz,              -70.21, dBm,
            39519803,Hz,              -70.70, dBm,
            39573136,Hz,              -70.18, dBm,
            39626469,Hz,              -70.48, dBm,
            39679802,Hz,              -69.61, dBm,
            39733135,Hz,              -68.24, dBm,
            39786468,Hz,              -69.97, dBm,
            39839801,Hz,              -70.70, dBm,
            39893134,Hz,              -70.81, dBm,
            39946467,Hz,              -69.07, dBm,
            39999800,Hz,              -69.67, dBm,
Trace3,
Freq,,Amp,,
             8000000,Hz,              -71.63, dBm,
             8053333,Hz,              -73.12, dBm,
             8106666,Hz,              -75.11, dBm,
             8159999,Hz,              -75.28, dBm,
             8213332,Hz,              -79.89, dBm,
             8266665,Hz,              -81.13, dBm,
             8319998,Hz,              -75.52, dBm,
             8373331,Hz,              -73.58, dBm,
             8426664,Hz,              -71.07, dBm,
             8479997,Hz,              -72.55, dBm,
             8533330,Hz,              -77.77, dBm,
             8586663,Hz,              -73.23, dBm,
             8639996,Hz,              -69.77, dBm,
             8693329,Hz,              -68.77, dBm,
             8746662,Hz,              -69.23, dBm,
             8799995,Hz,              -74.16, dBm,
             8853328,Hz,              -76.22, dBm,
             8906661,Hz,              -76.61, dBm,
             8959994,Hz,              -77.68, dBm,
             9013327,Hz,              -78.39, dBm,
             9066660,Hz,              -81.16, dBm,
             9119993,Hz,              -74.76, dBm,
             9173326,Hz,              -70.38, dBm,
             9226659,Hz,              -72.85, dBm,
             9279992,Hz,              -73.98, dBm,
             9333325,Hz,              -70.93, dBm,
             9386658,Hz,              -70.27, dBm,
             9439991,Hz,              -72.95, dBm,
             9493324,Hz,              -75.21, dBm,
             9546657,Hz,              -78.33, dBm,
             9599990,Hz,              -74.70, dBm,
             9653323,Hz,              -73.91, dBm,
             9706656,Hz,              -77.97, dBm,
             9759989,Hz,              -74.97, dBm,
             9813322,Hz,              -74.34, dBm,
             9866655,Hz,              -76.07, dBm,
             9919988,Hz,              -74.17, dBm,
             9973321,Hz,              -74.46, dBm,
            10026654,Hz,              -78.75, dBm,
            10079987,Hz,              -78.57, dBm,
            10133320,Hz,              -77.29, dBm,
            10186653,Hz,              -76.66, dBm,
            10239986,Hz,              -73.35, dBm,
            10293319,Hz,              -71.51, dBm,
            10346652,Hz,              -75.97, dBm,
            10399985,Hz,              -74.38, dBm,
            10453318,Hz,              -71.76, dBm,
            10506651,Hz,              -72.54, dBm,
            10559984,Hz,              -80.06, dBm,
            10613317,Hz,              -78.44, dBm,
            10666650,Hz,              -72.74, dBm,
            10719983,Hz,              -75.38, dBm,
            10773316,Hz,              -82.22, dBm,
            10826649,Hz,              -76.77, dBm,
            10879982,Hz,              -77.14, dBm,
            10933315,Hz,              -79.12, dBm,
            10986648,Hz,              -77.03, dBm,
            11039981,Hz,              -72.30, dBm,
            11093314,Hz,              -71.63, dBm,
            11146647,Hz,              -71.53, dBm,
            11199980,Hz,              -75.30, dBm,
            11253313,Hz,              -74.38, dBm,
            11306646,Hz,              -73.38, dBm,
            11359979,Hz,              -71.48, dBm,
            11413312,Hz,              -71.87, dBm,
            11466645,Hz,              -74.73, dBm,
            11519978,Hz,              -76.50, dBm,
            11573311,Hz,              -77.03, dBm,
            11626644,Hz,              -77.68, dBm,
            11679977,Hz,              -77.72, dBm,
            11733310,Hz,              -78.79, dBm,
            11786643,Hz,              -74.02, dBm,
            11839976,Hz,              -70.06, dBm,
            11893309,Hz,              -69.51, dBm,
            11946642,Hz,              -70.32, dBm,
            11999975,Hz,              -73.34, dBm,
            12053308,Hz,              -74.80, dBm,
            12106641,Hz,              -76.36, dBm,
            12159974,Hz,              -75.04, dBm,
            12213307,Hz,              -74.05, dBm,
            12266640,Hz,              -76.17, dBm,
            12319973,Hz,              -77.20, dBm,
            12373306,Hz,              -76.70, dBm,
            12426639,Hz,              -72.15, dBm,
            12479972,Hz,              -73.31, dBm,
            12533305,Hz,              -76.62, dBm,
            12586638,Hz,              -75.23, dBm,
            12639971,Hz,              -75.14, dBm,
            12693304,Hz,              -76.70, dBm,
            12746637,Hz,              -72.79, dBm,
            12799970,Hz,              -74.73, dBm,
            12853303,Hz,              -76.58, dBm,
            12906636,Hz,              -73.29, dBm,
            12959969,Hz,              -74.48, dBm,
            13013302,Hz,              -79.65, dBm,
            13066635,Hz,              -79.13, dBm,
            13119968,Hz,              -75.56, dBm,
            13173301,Hz,              -75.37, dBm,
            13226634,Hz,              -73.73, dBm,
            13279967,Hz,              -75.14, dBm,
            13333300,Hz,              -79.21, dBm,
            13386633,Hz,              -80.52, dBm,
            13439966,Hz,              -75.72, dBm,
            13493299,Hz,              -73.24, dBm,
            13546632,Hz,              -74.04, dBm,
            13599965,Hz,              -77.58, dBm,
            13653298,Hz,              -77.53, dBm,
            13706631,Hz,              -79.16, dBm,
            13759964,Hz,              -76.60, dBm,
            13813297,Hz,              -76.27, dBm,
            13866630,Hz,              -77.22, dBm,
            13919963,Hz,              -72.68, dBm,
            13973296,Hz,              -70.94, dBm,
            14026629,Hz,              -73.44, dBm,
            14079962,Hz,              -77.58, dBm,
            14133295,Hz,              -75.94, dBm,
            14186628,Hz,              -74.66, dBm,
            14239961,Hz,              -74.85, dBm,
            14293294,Hz,              -73.13, dBm,
            14346627,Hz,              -75.03, dBm,
            14399960,Hz,              -76.78, dBm,
            14453293,Hz,              -78.31, dBm,
            14506626,Hz,              -74.92, dBm,
            14559959,Hz,              -75.34, dBm,
            14613292,Hz,              -80.05, dBm,
            14666625,Hz,              -79.37, dBm,
            14719958,Hz,              -78.51, dBm,
            14773291,Hz,              -73.54, dBm,
            14826624,Hz,              -72.69, dBm,
            14879957,Hz,              -75.52, dBm,
            14933290,Hz,              -74.66, dBm,
            14986623,Hz,              -73.21, dBm,
            15039956,Hz,              -75.50, dBm,
            15093289,Hz,              -77.33, dBm,
            15146622,Hz,              -82.65, dBm,
            15199955,Hz,              -83.85, dBm,
            15253288,Hz,              -78.01, dBm,
            15306621,Hz,              -76.18, dBm,
            15359954,Hz,              -74.09, dBm,
            15413287,Hz,              -76.08, dBm,
            15466620,Hz,              -80.08, dBm,
            15519953,Hz,              -78.19, dBm,
            15573286,Hz,              -74.23, dBm,
            15626619,Hz,              -77.88, dBm,
            15679952,Hz,              -83.57, dBm,
            15733285,Hz,              -80.98, dBm,
            15786618,Hz,              -78.14, dBm,
            15839951,Hz,              -84.28, dBm,
            15893284,Hz,              -85.39, dBm,
            15946617,Hz,              -79.08, dBm,
            15999950,Hz,              -76.63, dBm,
            16053283,Hz,              -74.22, dBm,
            16106616,Hz,              -73.85, dBm,
            16159949,Hz,              -72.42, dBm,
            16213282,Hz,              -73.94, dBm,
            16266615,Hz,              -75.88, dBm,
            16319948,Hz,              -76.38, dBm,
            16373281,Hz,              -79.32, dBm,
            16426614,Hz,              -75.39, dBm,
            16479947,Hz,              -76.15, dBm,
            16533280,Hz,              -78.95, dBm,
            16586613,Hz,              -76.45, dBm,
            16639946,Hz,              -76.28, dBm,
            16693279,Hz,              -79.56, dBm,
            16746612,Hz,              -80.03, dBm,
            16799945,Hz,              -76.42, dBm,
            16853278,Hz,              -73.12, dBm,
            16906611,Hz,              -73.62, dBm,
            16959944,Hz,              -76.41, dBm,
            17013277,Hz,              -72.75, dBm,
            17066610,Hz,              -74.03, dBm,
            17119943,Hz,              -73.95, dBm,
            17173276,Hz,              -73.12, dBm,
            17226609,Hz,              -73.29, dBm,
            17279942,Hz,              -79.93, dBm,
            17333275,Hz,              -79.14, dBm,
            17386608,Hz,              -75.40, dBm,
            17439941,Hz,              -73.30, dBm,
            17493274,Hz,              -68.23, dBm,
            17546607,Hz,              -69.38, dBm,
            17599940,Hz,              -69.88, dBm,
            17653273,Hz,              -71.04, dBm,
            17706606,Hz,              -77.29, dBm,
            17759939,Hz,              -80.51, dBm,
            17813272,Hz,              -76.66, dBm,
            17866605,Hz,              -73.92, dBm,
            17919938,Hz,              -72.52, dBm,
            17973271,Hz,              -69.64, dBm,
            18026604,Hz,              -73.08, dBm,
            18079937,Hz,              -78.98, dBm,
            18133270,Hz,              -77.58, dBm,
            18186603,Hz,              -74.11, dBm,
            18239936,Hz,              -75.74, dBm,
