Trace1,
Freq,,Amp,,
            16598206,Hz,              -67.51, dBm,
            16679872,Hz,              -67.62, dBm,
            16761538,Hz,              -68.83, dBm,
            16843204,Hz,              -68.24, dBm,
            16924870,Hz,              -67.80, dBm,
            17006536,Hz,              -67.32, dBm,
            17088202,Hz,              -67.60, dBm,
            17169868,Hz,              -68.46, dBm,
            17251534,Hz,              -67.88, dBm,
            17333200,Hz,              -68.82, dBm,
            17414866,Hz,              -68.39, dBm,
            17496532,Hz,              -68.47, dBm,
            17578198,Hz,              -68.70, dBm,
            17659864,Hz,              -68.57, dBm,
            17741530,Hz,              -68.02, dBm,
            17823196,Hz,              -68.69, dBm,
            17904862,Hz,              -68.53, dBm,
            17986528,Hz,              -68.69, dBm,
            18068194,Hz,              -67.67, dBm,
            18149860,Hz,              -67.72, dBm,
            18231526,Hz,              -67.07, dBm,
            18313192,Hz,              -67.65, dBm,
            18394858,Hz,              -67.60, dBm,
            18476524,Hz,              -68.23, dBm,
            18558190,Hz,              -67.65, dBm,
            18639856,Hz,              -68.72, dBm,
            18721522,Hz,              -68.99, dBm,
            18803188,Hz,              -68.41, dBm,
            18884854,Hz,              -67.28, dBm,
            18966520,Hz,              -68.66, dBm,
            19048186,Hz,              -68.56, dBm,
            19129852,Hz,              -68.57, dBm,
            19211518,Hz,              -68.90, dBm,
            19293184,Hz,              -68.51, dBm,
            19374850,Hz,              -67.99, dBm,
            19456516,Hz,              -68.77, dBm,
            19538182,Hz,              -68.51, dBm,
            19619848,Hz,              -69.31, dBm,
            19701514,Hz,              -68.88, dBm,
            19783180,Hz,              -68.49, dBm,
            19864846,Hz,              -69.14, dBm,
            19946512,Hz,              -68.51, dBm,
            20028178,Hz,              -68.52, dBm,
            20109844,Hz,              -68.40, dBm,
            20191510,Hz,              -67.92, dBm,
            20273176,Hz,              -69.51, dBm,
            20354842,Hz,              -68.86, dBm,
            20436508,Hz,              -67.61, dBm,
            20518174,Hz,              -67.73, dBm,
            20599840,Hz,              -68.93, dBm,
            20681506,Hz,              -67.70, dBm,
            20763172,Hz,              -69.53, dBm,
            20844838,Hz,              -68.28, dBm,
            20926504,Hz,              -68.41, dBm,
            21008170,Hz,              -67.83, dBm,
            21089836,Hz,              -68.31, dBm,
            21171502,Hz,              -68.37, dBm,
            21253168,Hz,              -68.23, dBm,
            21334834,Hz,              -68.81, dBm,
            21416500,Hz,              -67.29, dBm,
            21498166,Hz,              -67.77, dBm,
            21579832,Hz,              -68.79, dBm,
            21661498,Hz,              -67.36, dBm,
            21743164,Hz,              -68.92, dBm,
            21824830,Hz,              -66.74, dBm,
            21906496,Hz,              -69.40, dBm,
            21988162,Hz,              -68.02, dBm,
            22069828,Hz,              -67.79, dBm,
            22151494,Hz,              -68.91, dBm,
            22233160,Hz,              -66.62, dBm,
            22314826,Hz,              -66.38, dBm,
            22396492,Hz,              -68.37, dBm,
            22478158,Hz,              -67.86, dBm,
            22559824,Hz,              -66.66, dBm,
            22641490,Hz,              -67.65, dBm,
            22723156,Hz,              -66.38, dBm,
            22804822,Hz,              -68.31, dBm,
            22886488,Hz,              -67.88, dBm,
            22968154,Hz,              -67.34, dBm,
            23049820,Hz,              -66.70, dBm,
            23131486,Hz,              -65.91, dBm,
            23213152,Hz,              -67.81, dBm,
            23294818,Hz,              -65.63, dBm,
            23376484,Hz,              -67.66, dBm,
            23458150,Hz,              -66.82, dBm,
            23539816,Hz,              -67.83, dBm,
            23621482,Hz,              -64.92, dBm,
            23703148,Hz,              -66.38, dBm,
            23784814,Hz,              -66.57, dBm,
            23866480,Hz,              -65.73, dBm,
            23948146,Hz,              -65.70, dBm,
            24029812,Hz,              -65.11, dBm,
            24111478,Hz,              -66.30, dBm,
            24193144,Hz,              -63.56, dBm,
            24274810,Hz,              -64.82, dBm,
            24356476,Hz,              -65.13, dBm,
            24438142,Hz,              -65.13, dBm,
            24519808,Hz,              -63.20, dBm,
            24601474,Hz,              -64.74, dBm,
            24683140,Hz,              -64.27, dBm,
            24764806,Hz,              -63.81, dBm,
            24846472,Hz,              -63.65, dBm,
            24928138,Hz,              -62.85, dBm,
            25009804,Hz,              -63.30, dBm,
            25091470,Hz,              -62.60, dBm,
            25173136,Hz,              -61.65, dBm,
            25254802,Hz,              -60.72, dBm,
            25336468,Hz,              -63.42, dBm,
            25418134,Hz,              -61.31, dBm,
            25499800,Hz,              -60.73, dBm,
            25581466,Hz,              -63.36, dBm,
            25663132,Hz,              -60.66, dBm,
            25744798,Hz,              -62.45, dBm,
            25826464,Hz,              -63.10, dBm,
            25908130,Hz,              -60.14, dBm,
            25989796,Hz,              -61.17, dBm,
            26071462,Hz,              -62.77, dBm,
            26153128,Hz,              -60.94, dBm,
            26234794,Hz,              -62.25, dBm,
            26316460,Hz,              -60.80, dBm,
            26398126,Hz,              -60.92, dBm,
            26479792,Hz,              -60.36, dBm,
            26561458,Hz,              -63.12, dBm,
            26643124,Hz,              -59.87, dBm,
            26724790,Hz,              -60.92, dBm,
            26806456,Hz,              -64.13, dBm,
            26888122,Hz,              -59.97, dBm,
            26969788,Hz,              -61.48, dBm,
            27051454,Hz,              -62.17, dBm,
            27133120,Hz,              -63.05, dBm,
            27214786,Hz,              -62.93, dBm,
            27296452,Hz,              -64.01, dBm,
            27378118,Hz,              -63.09, dBm,
            27459784,Hz,              -61.71, dBm,
            27541450,Hz,              -62.34, dBm,
            27623116,Hz,              -63.11, dBm,
            27704782,Hz,              -63.22, dBm,
            27786448,Hz,              -62.72, dBm,
            27868114,Hz,              -63.83, dBm,
            27949780,Hz,              -62.49, dBm,
            28031446,Hz,              -62.70, dBm,
            28113112,Hz,              -60.84, dBm,
            28194778,Hz,              -61.90, dBm,
            28276444,Hz,              -60.95, dBm,
            28358110,Hz,              -62.56, dBm,
            28439776,Hz,              -61.38, dBm,
            28521442,Hz,              -61.09, dBm,
            28603108,Hz,              -61.38, dBm,
            28684774,Hz,              -63.97, dBm,
            28766440,Hz,              -62.07, dBm,
            28848106,Hz,              -64.76, dBm,
            28929772,Hz,              -62.63, dBm,
            29011438,Hz,              -63.67, dBm,
            29093104,Hz,              -62.61, dBm,
            29174770,Hz,              -63.44, dBm,
            29256436,Hz,              -63.82, dBm,
            29338102,Hz,              -65.55, dBm,
            29419768,Hz,              -64.40, dBm,
            29501434,Hz,              -63.46, dBm,
            29583100,Hz,              -64.37, dBm,
            29664766,Hz,              -63.58, dBm,
            29746432,Hz,              -66.37, dBm,
            29828098,Hz,              -66.39, dBm,
            29909764,Hz,              -65.42, dBm,
            29991430,Hz,              -65.74, dBm,
            30073096,Hz,              -65.67, dBm,
            30154762,Hz,              -66.36, dBm,
            30236428,Hz,              -66.85, dBm,
            30318094,Hz,              -67.57, dBm,
            30399760,Hz,              -66.93, dBm,
            30481426,Hz,              -65.52, dBm,
            30563092,Hz,              -67.78, dBm,
            30644758,Hz,              -63.70, dBm,
            30726424,Hz,              -65.21, dBm,
            30808090,Hz,              -64.76, dBm,
            30889756,Hz,              -63.57, dBm,
            30971422,Hz,              -65.05, dBm,
            31053088,Hz,              -65.33, dBm,
            31134754,Hz,              -66.98, dBm,
            31216420,Hz,              -67.50, dBm,
            31298086,Hz,              -68.73, dBm,
            31379752,Hz,              -69.26, dBm,
            31461418,Hz,              -67.55, dBm,
            31543084,Hz,              -69.53, dBm,
            31624750,Hz,              -69.10, dBm,
            31706416,Hz,              -69.92, dBm,
            31788082,Hz,              -69.36, dBm,
            31869748,Hz,              -68.70, dBm,
            31951414,Hz,              -69.68, dBm,
            32033080,Hz,              -68.70, dBm,
            32114746,Hz,              -68.39, dBm,
            32196412,Hz,              -67.83, dBm,
            32278078,Hz,              -69.64, dBm,
            32359744,Hz,              -69.15, dBm,
            32441410,Hz,              -69.89, dBm,
            32523076,Hz,              -67.63, dBm,
            32604742,Hz,              -68.89, dBm,
            32686408,Hz,              -70.22, dBm,
            32768074,Hz,              -68.98, dBm,
            32849740,Hz,              -69.24, dBm,
            32931406,Hz,              -69.40, dBm,
            33013072,Hz,              -69.96, dBm,
            33094738,Hz,              -68.68, dBm,
            33176404,Hz,              -69.29, dBm,
            33258070,Hz,              -67.79, dBm,
            33339736,Hz,              -68.91, dBm,
            33421402,Hz,              -69.84, dBm,
            33503068,Hz,              -69.57, dBm,
            33584734,Hz,              -69.47, dBm,
            33666400,Hz,              -69.68, dBm,
            33748066,Hz,              -70.18, dBm,
            33829732,Hz,              -69.96, dBm,
            33911398,Hz,              -67.71, dBm,
            33993064,Hz,              -69.69, dBm,
            34074730,Hz,              -68.99, dBm,
            34156396,Hz,              -67.58, dBm,
            34238062,Hz,              -69.42, dBm,
            34319728,Hz,              -70.06, dBm,
            34401394,Hz,              -69.57, dBm,
            34483060,Hz,              -69.29, dBm,
            34564726,Hz,              -69.18, dBm,
            34646392,Hz,              -69.52, dBm,
            34728058,Hz,              -69.92, dBm,
            34809724,Hz,              -69.66, dBm,
            34891390,Hz,              -68.58, dBm,
            34973056,Hz,              -70.12, dBm,
            35054722,Hz,              -69.19, dBm,
            35136388,Hz,              -70.08, dBm,
            35218054,Hz,              -69.42, dBm,
            35299720,Hz,              -69.80, dBm,
            35381386,Hz,              -69.18, dBm,
            35463052,Hz,              -70.09, dBm,
            35544718,Hz,              -70.22, dBm,
            35626384,Hz,              -69.82, dBm,
            35708050,Hz,              -70.49, dBm,
            35789716,Hz,              -69.64, dBm,
            35871382,Hz,              -68.31, dBm,
            35953048,Hz,              -70.28, dBm,
            36034714,Hz,              -68.50, dBm,
            36116380,Hz,              -69.74, dBm,
            36198046,Hz,              -68.88, dBm,
            36279712,Hz,              -68.85, dBm,
            36361378,Hz,              -69.67, dBm,
            36443044,Hz,              -70.46, dBm,
            36524710,Hz,              -69.38, dBm,
            36606376,Hz,              -70.39, dBm,
            36688042,Hz,              -71.04, dBm,
            36769708,Hz,              -70.15, dBm,
            36851374,Hz,              -70.13, dBm,
            36933040,Hz,              -69.17, dBm,
            37014706,Hz,              -70.65, dBm,
            37096372,Hz,              -30.09, dBm,
            37178038,Hz,              -33.90, dBm,
            37259704,Hz,              -38.14, dBm,
            37341370,Hz,              -43.53, dBm,
            37423036,Hz,              -49.49, dBm,
            37504702,Hz,              -56.08, dBm,
            37586368,Hz,              -63.33, dBm,
            37668034,Hz,              -70.64, dBm,
            37749700,Hz,              -68.62, dBm,
            37831366,Hz,              -69.85, dBm,
            37913032,Hz,              -70.93, dBm,
            37994698,Hz,              -70.12, dBm,
            38076364,Hz,              -68.27, dBm,
            38158030,Hz,              -70.06, dBm,
            38239696,Hz,              -69.53, dBm,
            38321362,Hz,              -70.03, dBm,
            38403028,Hz,              -70.86, dBm,
            38484694,Hz,              -70.11, dBm,
            38566360,Hz,              -70.08, dBm,
            38648026,Hz,              -69.93, dBm,
            38729692,Hz,              -70.01, dBm,
            38811358,Hz,              -70.07, dBm,
            38893024,Hz,              -69.52, dBm,
            38974690,Hz,              -70.07, dBm,
            39056356,Hz,              -69.94, dBm,
            39138022,Hz,              -69.56, dBm,
            39219688,Hz,              -70.53, dBm,
            39301354,Hz,              -70.89, dBm,
            39383020,Hz,              -69.90, dBm,
            39464686,Hz,              -69.96, dBm,
            39546352,Hz,              -69.19, dBm,
            39628018,Hz,              -69.29, dBm,
            39709684,Hz,              -70.02, dBm,
            39791350,Hz,              -69.38, dBm,
            39873016,Hz,              -69.73, dBm,
            39954682,Hz,              -68.25, dBm,
            40036348,Hz,              -68.25, dBm,
            40118014,Hz,              -68.25, dBm,
            40199680,Hz,              -68.25, dBm,
            40281346,Hz,              -61.76, dBm,
            40363012,Hz,              -63.27, dBm,
            40444678,Hz,              -68.25, dBm,
            40526344,Hz,              -68.25, dBm,
            40608010,Hz,              -68.25, dBm,
            40689676,Hz,              -68.25, dBm,
            40771342,Hz,              -68.25, dBm,
            40853008,Hz,              -68.25, dBm,
            40934674,Hz,              -68.25, dBm,
            41016340,Hz,              -68.25, dBm,
            41098006,Hz,              -68.25, dBm,
            41179672,Hz,              -68.25, dBm,
            41261338,Hz,              -68.25, dBm,
            41343004,Hz,              -68.25, dBm,
            41424670,Hz,              -68.25, dBm,
            41506336,Hz,              -68.25, dBm,
            41588002,Hz,              -68.25, dBm,
            41669668,Hz,              -68.25, dBm,
            41751334,Hz,              -68.25, dBm,
            41833000,Hz,              -68.25, dBm,
            41914666,Hz,              -68.25, dBm,
            41996332,Hz,              -68.25, dBm,
            42077998,Hz,              -68.25, dBm,
            42159664,Hz,              -68.25, dBm,
            42241330,Hz,              -68.25, dBm,
            42322996,Hz,              -68.25, dBm,
            42404662,Hz,              -68.25, dBm,
            42486328,Hz,              -68.25, dBm,
            42567994,Hz,              -68.25, dBm,
            42649660,Hz,              -68.25, dBm,
            42731326,Hz,              -68.25, dBm,
            42812992,Hz,              -68.25, dBm,
            42894658,Hz,              -68.25, dBm,
            42976324,Hz,              -68.25, dBm,
            43057990,Hz,              -68.25, dBm,
            43139656,Hz,              -68.25, dBm,
            43221322,Hz,              -68.25, dBm,
            43302988,Hz,              -68.25, dBm,
            43384654,Hz,              -68.25, dBm,
            43466320,Hz,              -68.25, dBm,
            43547986,Hz,              -68.25, dBm,
            43629652,Hz,              -68.25, dBm,
            43711318,Hz,              -68.25, dBm,
            43792984,Hz,              -68.25, dBm,
            43874650,Hz,              -68.25, dBm,
            43956316,Hz,              -68.25, dBm,
            44037982,Hz,              -68.25, dBm,
            44119648,Hz,              -68.25, dBm,
            44201314,Hz,              -68.25, dBm,
            44282980,Hz,              -68.25, dBm,
            44364646,Hz,              -68.25, dBm,
            44446312,Hz,              -68.25, dBm,
            44527978,Hz,              -68.25, dBm,
            44609644,Hz,              -68.25, dBm,
            44691310,Hz,              -68.25, dBm,
            44772976,Hz,              -68.25, dBm,
            44854642,Hz,              -68.25, dBm,
            44936308,Hz,              -68.25, dBm,
            45017974,Hz,              -68.25, dBm,
            45099640,Hz,              -68.25, dBm,
            45181306,Hz,              -68.25, dBm,
            45262972,Hz,              -68.25, dBm,
            45344638,Hz,              -68.25, dBm,
            45426304,Hz,              -68.25, dBm,
            45507970,Hz,              -68.25, dBm,
            45589636,Hz,              -68.25, dBm,
            45671302,Hz,              -68.25, dBm,
            45752968,Hz,              -68.25, dBm,
            45834634,Hz,              -68.25, dBm,
            45916300,Hz,              -68.25, dBm,
            45997966,Hz,              -68.25, dBm,
            46079632,Hz,              -68.25, dBm,
            46161298,Hz,              -68.25, dBm,
            46242964,Hz,              -68.25, dBm,
            46324630,Hz,              -68.25, dBm,
            46406296,Hz,              -68.25, dBm,
            46487962,Hz,              -68.25, dBm,
            46569628,Hz,              -68.25, dBm,
            46651294,Hz,              -68.25, dBm,
            46732960,Hz,              -68.25, dBm,
            46814626,Hz,              -68.25, dBm,
            46896292,Hz,              -68.25, dBm,
            46977958,Hz,              -68.25, dBm,
            47059624,Hz,              -68.25, dBm,
            47141290,Hz,              -68.25, dBm,
            47222956,Hz,              -68.25, dBm,
            47304622,Hz,              -68.25, dBm,
            47386288,Hz,              -68.25, dBm,
            47467954,Hz,              -68.25, dBm,
            47549620,Hz,              -68.25, dBm,
            47631286,Hz,              -68.25, dBm,
            47712952,Hz,              -68.25, dBm,
            47794618,Hz,              -68.25, dBm,
            47876284,Hz,              -68.25, dBm,
            47957950,Hz,              -68.25, dBm,
            48039616,Hz,              -68.25, dBm,
            48121282,Hz,              -68.25, dBm,
            48202948,Hz,              -68.25, dBm,
            48284614,Hz,              -68.25, dBm,
            48366280,Hz,              -68.25, dBm,
            48447946,Hz,              -68.25, dBm,
            48529612,Hz,              -68.25, dBm,
            48611278,Hz,              -68.25, dBm,
            48692944,Hz,              -68.25, dBm,
            48774610,Hz,              -68.25, dBm,
            48856276,Hz,              -68.25, dBm,
            48937942,Hz,              -68.25, dBm,
            49019608,Hz,              -68.25, dBm,
            49101274,Hz,              -68.25, dBm,
            49182940,Hz,              -68.25, dBm,
            49264606,Hz,              -68.25, dBm,
            49346272,Hz,              -68.25, dBm,
            49427938,Hz,              -68.25, dBm,
            49509604,Hz,              -68.25, dBm,
            49591270,Hz,              -68.01, dBm,
            49672936,Hz,              -66.63, dBm,
            49754602,Hz,              -67.58, dBm,
            49836268,Hz,              -67.03, dBm,
            49917934,Hz,              -68.06, dBm,
            49999600,Hz,              -66.35, dBm,
