Trace1,
Freq,,Amp,,
            64016540,Hz,              -75.46, dBm,
            64348206,Hz,              -78.93, dBm,
            64679872,Hz,              -81.00, dBm,
            65011538,Hz,              -76.04, dBm,
            65343204,Hz,              -78.10, dBm,
            65674870,Hz,              -77.05, dBm,
            66006536,Hz,              -77.36, dBm,
            66338202,Hz,              -78.97, dBm,
            66669868,Hz,              -73.32, dBm,
            67001534,Hz,              -79.83, dBm,
            67333200,Hz,              -78.88, dBm,
            67664866,Hz,              -73.27, dBm,
            67996532,Hz,              -75.75, dBm,
            68328198,Hz,              -70.61, dBm,
            68659864,Hz,              -73.57, dBm,
            68991530,Hz,              -75.20, dBm,
            69323196,Hz,              -83.35, dBm,
            69654862,Hz,              -86.44, dBm,
            69986528,Hz,              -77.57, dBm,
            70318194,Hz,              -75.68, dBm,
            70649860,Hz,              -73.39, dBm,
            70981526,Hz,              -75.71, dBm,
            71313192,Hz,              -76.01, dBm,
            71644858,Hz,              -76.15, dBm,
            71976524,Hz,              -78.96, dBm,
            72308190,Hz,              -74.51, dBm,
            72639856,Hz,              -78.34, dBm,
            72971522,Hz,              -81.10, dBm,
            73303188,Hz,              -76.69, dBm,
            73634854,Hz,              -75.42, dBm,
            73966520,Hz,              -76.28, dBm,
            74298186,Hz,              -75.77, dBm,
            74629852,Hz,              -65.75, dBm,
            74961518,Hz,              -64.51, dBm,
            75293184,Hz,              -64.39, dBm,
            75624850,Hz,              -63.40, dBm,
            75956516,Hz,              -67.49, dBm,
            76288182,Hz,              -78.05, dBm,
            76619848,Hz,              -75.92, dBm,
            76951514,Hz,              -82.46, dBm,
            77283180,Hz,              -79.52, dBm,
            77614846,Hz,              -71.77, dBm,
            77946512,Hz,              -73.93, dBm,
            78278178,Hz,              -78.03, dBm,
            78609844,Hz,              -74.85, dBm,
            78941510,Hz,              -77.40, dBm,
            79273176,Hz,              -78.37, dBm,
            79604842,Hz,              -85.14, dBm,
            79936508,Hz,              -80.36, dBm,
            80268174,Hz,              -74.86, dBm,
            80599840,Hz,              -77.29, dBm,
            80931506,Hz,              -74.00, dBm,
            81263172,Hz,              -78.25, dBm,
            81594838,Hz,              -73.84, dBm,
            81926504,Hz,              -74.73, dBm,
            82258170,Hz,              -82.60, dBm,
            82589836,Hz,              -81.66, dBm,
            82921502,Hz,              -80.29, dBm,
            83253168,Hz,              -78.01, dBm,
            83584834,Hz,              -76.53, dBm,
            83916500,Hz,              -78.27, dBm,
            84248166,Hz,              -77.25, dBm,
            84579832,Hz,              -76.78, dBm,
            84911498,Hz,              -75.08, dBm,
            85243164,Hz,              -75.18, dBm,
            85574830,Hz,              -78.81, dBm,
            85906496,Hz,              -78.92, dBm,
            86238162,Hz,              -77.30, dBm,
            86569828,Hz,              -78.39, dBm,
            86901494,Hz,              -79.63, dBm,
            87233160,Hz,              -79.79, dBm,
            87564826,Hz,              -74.39, dBm,
            87896492,Hz,              -74.35, dBm,
            88228158,Hz,              -74.19, dBm,
            88559824,Hz,              -83.51, dBm,
            88891490,Hz,              -76.83, dBm,
            89223156,Hz,              -70.52, dBm,
            89554822,Hz,              -63.60, dBm,
            89886488,Hz,              -54.56, dBm,
            90218154,Hz,              -51.81, dBm,
            90549820,Hz,              -51.17, dBm,
            90881486,Hz,              -53.75, dBm,
            91213152,Hz,              -56.90, dBm,
            91544818,Hz,              -61.35, dBm,
            91876484,Hz,              -59.26, dBm,
            92208150,Hz,              -55.00, dBm,
            92539816,Hz,              -52.28, dBm,
            92871482,Hz,              -52.44, dBm,
            93203148,Hz,              -56.26, dBm,
            93534814,Hz,              -57.65, dBm,
            93866480,Hz,              -55.37, dBm,
            94198146,Hz,              -54.02, dBm,
            94529812,Hz,              -51.54, dBm,
            94861478,Hz,              -57.14, dBm,
            95193144,Hz,              -55.54, dBm,
            95524810,Hz,              -51.07, dBm,
            95856476,Hz,              -48.28, dBm,
            96188142,Hz,              -47.58, dBm,
            96519808,Hz,              -50.25, dBm,
            96851474,Hz,              -56.94, dBm,
            97183140,Hz,              -62.19, dBm,
            97514806,Hz,              -57.86, dBm,
            97846472,Hz,              -62.65, dBm,
            98178138,Hz,              -58.00, dBm,
            98509804,Hz,              -51.74, dBm,
            98841470,Hz,              -47.39, dBm,
            99173136,Hz,              -45.84, dBm,
            99504802,Hz,              -46.84, dBm,
            99836468,Hz,              -51.00, dBm,
           100168134,Hz,              -50.96, dBm,
           100499800,Hz,              -48.57, dBm,
           100831466,Hz,              -47.91, dBm,
           101163132,Hz,              -49.54, dBm,
           101494798,Hz,              -54.42, dBm,
           101826464,Hz,              -65.54, dBm,
           102158130,Hz,              -64.29, dBm,
           102489796,Hz,              -60.48, dBm,
           102821462,Hz,              -56.07, dBm,
           103153128,Hz,              -54.44, dBm,
           103484794,Hz,              -55.24, dBm,
           103816460,Hz,              -59.29, dBm,
           104148126,Hz,              -64.06, dBm,
           104479792,Hz,              -72.12, dBm,
           104811458,Hz,              -69.97, dBm,
           105143124,Hz,              -63.58, dBm,
           105474790,Hz,              -58.66, dBm,
           105806456,Hz,              -57.65, dBm,
           106138122,Hz,              -59.69, dBm,
           106469788,Hz,              -63.77, dBm,
           106801454,Hz,              -74.23, dBm,
           107133120,Hz,              -78.18, dBm,
           107464786,Hz,              -79.82, dBm,
           107796452,Hz,              -76.14, dBm,
           108128118,Hz,              -77.64, dBm,
           108459784,Hz,              -78.28, dBm,
           108791450,Hz,              -73.00, dBm,
           109123116,Hz,              -77.90, dBm,
           109454782,Hz,              -74.67, dBm,
           109786448,Hz,              -83.88, dBm,
           110118114,Hz,              -75.83, dBm,
           110449780,Hz,              -80.27, dBm,
           110781446,Hz,              -77.62, dBm,
           111113112,Hz,              -75.99, dBm,
           111444778,Hz,              -73.24, dBm,
           111776444,Hz,              -78.50, dBm,
           112108110,Hz,              -75.11, dBm,
           112439776,Hz,              -71.28, dBm,
           112771442,Hz,              -79.08, dBm,
           113103108,Hz,              -76.72, dBm,
           113434774,Hz,              -80.63, dBm,
           113766440,Hz,              -76.92, dBm,
           114098106,Hz,              -75.96, dBm,
           114429772,Hz,              -77.33, dBm,
           114761438,Hz,              -78.43, dBm,
           115093104,Hz,              -79.52, dBm,
           115424770,Hz,              -78.45, dBm,
           115756436,Hz,              -74.71, dBm,
           116088102,Hz,              -72.82, dBm,
           116419768,Hz,              -89.37, dBm,
           116751434,Hz,              -75.72, dBm,
           117083100,Hz,              -79.70, dBm,
           117414766,Hz,              -79.68, dBm,
           117746432,Hz,              -77.98, dBm,
           118078098,Hz,              -75.25, dBm,
           118409764,Hz,              -78.01, dBm,
           118741430,Hz,              -82.21, dBm,
           119073096,Hz,              -76.67, dBm,
           119404762,Hz,              -78.22, dBm,
           119736428,Hz,              -83.32, dBm,
           120068094,Hz,              -83.71, dBm,
           120399760,Hz,              -76.13, dBm,
           120731426,Hz,              -76.21, dBm,
           121063092,Hz,              -75.00, dBm,
           121394758,Hz,              -77.88, dBm,
           121726424,Hz,              -78.27, dBm,
           122058090,Hz,              -68.88, dBm,
           122389756,Hz,              -73.44, dBm,
           122721422,Hz,              -74.44, dBm,
           123053088,Hz,              -77.51, dBm,
           123384754,Hz,              -77.43, dBm,
           123716420,Hz,              -77.03, dBm,
           124048086,Hz,              -81.65, dBm,
           124379752,Hz,              -83.10, dBm,
           124711418,Hz,              -76.58, dBm,
           125043084,Hz,              -74.43, dBm,
           125374750,Hz,              -78.53, dBm,
           125706416,Hz,              -74.41, dBm,
           126038082,Hz,              -76.92, dBm,
           126369748,Hz,              -78.08, dBm,
           126701414,Hz,              -76.87, dBm,
           127033080,Hz,              -77.04, dBm,
           127364746,Hz,              -77.89, dBm,
           127696412,Hz,              -78.34, dBm,
           128028078,Hz,              -74.60, dBm,
           128359744,Hz,              -68.97, dBm,
           128691410,Hz,              -71.18, dBm,
           129023076,Hz,              -72.41, dBm,
           129354742,Hz,              -76.80, dBm,
           129686408,Hz,              -77.10, dBm,
           130018074,Hz,              -76.47, dBm,
           130349740,Hz,              -74.79, dBm,
           130681406,Hz,              -77.36, dBm,
           131013072,Hz,              -76.96, dBm,
           131344738,Hz,              -79.63, dBm,
           131676404,Hz,              -73.99, dBm,
           132008070,Hz,              -81.21, dBm,
           132339736,Hz,              -80.59, dBm,
           132671402,Hz,              -81.87, dBm,
           133003068,Hz,              -78.95, dBm,
           133334734,Hz,              -79.02, dBm,
           133666400,Hz,              -78.75, dBm,
           133998066,Hz,              -80.34, dBm,
           134329732,Hz,              -79.14, dBm,
           134661398,Hz,              -87.36, dBm,
           134993064,Hz,              -79.77, dBm,
           135324730,Hz,              -81.11, dBm,
           135656396,Hz,              -81.09, dBm,
           135988062,Hz,              -75.68, dBm,
           136319728,Hz,              -78.72, dBm,
           136651394,Hz,              -81.12, dBm,
           136983060,Hz,              -81.19, dBm,
           137314726,Hz,              -74.19, dBm,
           137646392,Hz,              -77.02, dBm,
           137978058,Hz,              -74.50, dBm,
           138309724,Hz,              -78.07, dBm,
           138641390,Hz,              -78.80, dBm,
           138973056,Hz,              -76.82, dBm,
           139304722,Hz,              -80.82, dBm,
           139636388,Hz,              -75.56, dBm,
           139968054,Hz,              -73.07, dBm,
           140299720,Hz,              -76.55, dBm,
           140631386,Hz,              -79.83, dBm,
           140963052,Hz,              -75.68, dBm,
           141294718,Hz,              -76.60, dBm,
           141626384,Hz,              -78.90, dBm,
           141958050,Hz,              -75.80, dBm,
           142289716,Hz,              -79.66, dBm,
           142621382,Hz,              -80.31, dBm,
           142953048,Hz,              -78.86, dBm,
           143284714,Hz,              -77.85, dBm,
           143616380,Hz,              -80.33, dBm,
           143948046,Hz,              -75.88, dBm,
           144279712,Hz,              -74.30, dBm,
           144611378,Hz,              -79.32, dBm,
           144943044,Hz,              -74.69, dBm,
           145274710,Hz,              -77.87, dBm,
           145606376,Hz,              -75.42, dBm,
           145938042,Hz,              -77.90, dBm,
           146269708,Hz,              -73.86, dBm,
           146601374,Hz,              -78.37, dBm,
           146933040,Hz,              -71.78, dBm,
           147264706,Hz,              -77.10, dBm,
           147596372,Hz,              -77.84, dBm,
           147928038,Hz,              -83.90, dBm,
           148259704,Hz,              -82.43, dBm,
           148591370,Hz,              -80.30, dBm,
           148923036,Hz,              -80.37, dBm,
           149254702,Hz,              -71.57, dBm,
           149586368,Hz,              -69.46, dBm,
           149918034,Hz,              -74.96, dBm,
           150249700,Hz,              -74.53, dBm,
           150581366,Hz,              -75.77, dBm,
           150913032,Hz,              -77.39, dBm,
           151244698,Hz,              -74.53, dBm,
           151576364,Hz,              -74.84, dBm,
           151908030,Hz,              -75.53, dBm,
           152239696,Hz,              -73.38, dBm,
           152571362,Hz,              -75.62, dBm,
           152903028,Hz,              -77.61, dBm,
           153234694,Hz,              -84.12, dBm,
           153566360,Hz,              -76.40, dBm,
           153898026,Hz,              -79.62, dBm,
           154229692,Hz,              -81.77, dBm,
           154561358,Hz,              -76.54, dBm,
           154893024,Hz,              -71.70, dBm,
           155224690,Hz,              -77.56, dBm,
           155556356,Hz,              -72.84, dBm,
           155888022,Hz,              -73.77, dBm,
           156219688,Hz,              -72.75, dBm,
           156551354,Hz,              -88.52, dBm,
           156883020,Hz,              -82.45, dBm,
           157214686,Hz,              -78.21, dBm,
           157546352,Hz,              -76.50, dBm,
           157878018,Hz,              -78.26, dBm,
           158209684,Hz,              -79.96, dBm,
           158541350,Hz,              -79.61, dBm,
           158873016,Hz,              -72.07, dBm,
           159204682,Hz,              -75.08, dBm,
           159536348,Hz,              -76.85, dBm,
           159868014,Hz,              -72.00, dBm,
           160199680,Hz,              -77.79, dBm,
           160531346,Hz,              -73.09, dBm,
           160863012,Hz,              -77.39, dBm,
           161194678,Hz,              -83.11, dBm,
           161526344,Hz,              -75.65, dBm,
           161858010,Hz,              -79.65, dBm,
           162189676,Hz,              -79.76, dBm,
           162521342,Hz,              -74.82, dBm,
           162853008,Hz,              -77.47, dBm,
           163184674,Hz,              -74.10, dBm,
           163516340,Hz,              -76.46, dBm,
           163848006,Hz,              -73.48, dBm,
           164179672,Hz,              -76.05, dBm,
           164511338,Hz,              -77.96, dBm,
           164843004,Hz,              -75.95, dBm,
           165174670,Hz,              -77.26, dBm,
           165506336,Hz,              -76.48, dBm,
           165838002,Hz,              -76.29, dBm,
           166169668,Hz,              -78.96, dBm,
           166501334,Hz,              -73.78, dBm,
           166833000,Hz,              -73.74, dBm,
           167164666,Hz,              -77.01, dBm,
           167496332,Hz,              -78.43, dBm,
           167827998,Hz,              -74.13, dBm,
           168159664,Hz,              -76.46, dBm,
           168491330,Hz,              -72.33, dBm,
           168822996,Hz,              -72.59, dBm,
           169154662,Hz,              -77.78, dBm,
           169486328,Hz,              -74.38, dBm,
           169817994,Hz,              -75.60, dBm,
           170149660,Hz,              -76.96, dBm,
           170481326,Hz,              -72.96, dBm,
           170812992,Hz,              -75.23, dBm,
           171144658,Hz,              -74.09, dBm,
           171476324,Hz,              -82.54, dBm,
           171807990,Hz,              -77.79, dBm,
           172139656,Hz,              -81.02, dBm,
           172471322,Hz,              -77.55, dBm,
           172802988,Hz,              -72.65, dBm,
           173134654,Hz,              -78.28, dBm,
           173466320,Hz,              -74.72, dBm,
           173797986,Hz,              -76.51, dBm,
           174129652,Hz,              -78.86, dBm,
           174461318,Hz,              -79.26, dBm,
           174792984,Hz,              -78.84, dBm,
           175124650,Hz,              -75.66, dBm,
           175456316,Hz,              -79.67, dBm,
           175787982,Hz,              -79.80, dBm,
           176119648,Hz,              -77.16, dBm,
           176451314,Hz,              -80.46, dBm,
           176782980,Hz,              -80.91, dBm,
           177114646,Hz,              -77.12, dBm,
           177446312,Hz,              -72.55, dBm,
           177777978,Hz,              -77.91, dBm,
           178109644,Hz,              -75.87, dBm,
           178441310,Hz,              -82.59, dBm,
           178772976,Hz,              -80.16, dBm,
           179104642,Hz,              -72.83, dBm,
           179436308,Hz,              -75.73, dBm,
           179767974,Hz,              -80.43, dBm,
           180099640,Hz,              -73.34, dBm,
           180431306,Hz,              -80.80, dBm,
           180762972,Hz,              -82.66, dBm,
           181094638,Hz,              -74.45, dBm,
           181426304,Hz,              -74.94, dBm,
           181757970,Hz,              -80.80, dBm,
           182089636,Hz,              -76.54, dBm,
           182421302,Hz,              -81.35, dBm,
           182752968,Hz,              -77.39, dBm,
           183084634,Hz,              -74.47, dBm,
           183416300,Hz,              -72.90, dBm,
           183747966,Hz,              -79.01, dBm,
           184079632,Hz,              -78.40, dBm,
           184411298,Hz,              -77.69, dBm,
           184742964,Hz,              -78.32, dBm,
           185074630,Hz,              -78.14, dBm,
           185406296,Hz,              -76.99, dBm,
           185737962,Hz,              -82.60, dBm,
           186069628,Hz,              -74.20, dBm,
           186401294,Hz,              -79.14, dBm,
           186732960,Hz,              -80.13, dBm,
           187064626,Hz,              -79.65, dBm,
           187396292,Hz,              -74.82, dBm,
           187727958,Hz,              -76.02, dBm,
           188059624,Hz,              -79.23, dBm,
           188391290,Hz,              -77.86, dBm,
           188722956,Hz,              -76.81, dBm,
           189054622,Hz,              -75.29, dBm,
           189386288,Hz,              -73.67, dBm,
           189717954,Hz,              -74.55, dBm,
           190049620,Hz,              -69.75, dBm,
           190381286,Hz,              -77.05, dBm,
           190712952,Hz,              -74.98, dBm,
           191044618,Hz,              -74.29, dBm,
           191376284,Hz,              -76.56, dBm,
           191707950,Hz,              -80.13, dBm,
           192039616,Hz,              -80.44, dBm,
           192371282,Hz,              -75.56, dBm,
           192702948,Hz,              -83.94, dBm,
           193034614,Hz,              -79.48, dBm,
           193366280,Hz,              -78.79, dBm,
           193697946,Hz,              -78.59, dBm,
           194029612,Hz,              -76.67, dBm,
           194361278,Hz,              -73.94, dBm,
           194692944,Hz,              -76.59, dBm,
           195024610,Hz,              -79.53, dBm,
           195356276,Hz,              -72.63, dBm,
           195687942,Hz,              -76.24, dBm,
           196019608,Hz,              -73.90, dBm,
           196351274,Hz,              -74.59, dBm,
           196682940,Hz,              -79.26, dBm,
           197014606,Hz,              -76.65, dBm,
           197346272,Hz,              -81.44, dBm,
           197677938,Hz,              -79.86, dBm,
           198009604,Hz,              -75.28, dBm,
           198341270,Hz,              -80.80, dBm,
           198672936,Hz,              -81.71, dBm,
           199004602,Hz,              -77.74, dBm,
           199336268,Hz,              -77.52, dBm,
           199667934,Hz,              -80.20, dBm,
           199999600,Hz,              -73.48, dBm,
